Latin.name,Species,SPPcode,Category,Duration,Growth_Habit,Family,Soil,Height.cm,SLA,LWC,CN,wood_density,Seed mass,DispersalSyndrome,Wind,Unassisted,Adhesive,Animal,Ant,Water,Tumbling,Bird,Mammal,Ballistic
symphoricarpos_mollis,symphoricarpos_mollis,SYMMOL,Dicot,Perennial,"Subshrub, Shrub",caprifoliaceae,n,23.7,153.8,0.5993,32.9,0.52,7.14,BirdMammal,0,0,0,0,0,0,0,1,1,0
symphoricarpos_rotundifolius,symphoricarpos_rotundifolius,SYMROT,Dicot,Perennial,Shrub,caprifoliaceae,s,39.4,143.6,0.6235,20.4,0.54,28.4,No_Data,,,,,,,,,,
synthyris_reniformis,synthyris_reniformis,SYNREN,Dicot,Perennial,Forb/herb,scrophulariaceae,n,7.4,377.7,0.863,20.5,,,Unassisted,0,1,0,0,0,0,0,0,0,0
taeniatherum_caput_medusae,taeniatherum_caput_medusae,TAECAP,Monocot,Annual,Graminoid,poaceae,n,41.2,206,0.597,71.1,,,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
taeniatherum_caput_medusae,taeniatherum_caput-medusae,TAECAP,Monocot,Annual,Graminoid,poaceae,s,44.8,227.8,0.627,89.7,,,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
taraxacum_officinale,taraxacum_officinale,TAROFF,Dicot,Perennial,Forb/herb,asteraceae,n,22.9,320.3,0.8801,12.1,,0.7,Wind,1,0,0,0,0,0,0,0,0,0
tauschia_hartwegii,tauschia_hartwegii,TAUHAR,Dicot,Perennial,Forb/herb,apiaceae,n,48.2,169.6,0.8059,18.7,,20.72,UnassistedWind,1,1,0,0,0,0,0,0,0,0
thermopsis_macrophylla,thermopsis_macrophylla,THEMAC,Dicot,Perennial,Forb/herb,fabaceae,s,50.1,169.5,0.7649,11.4,,20.86,Ballistic,0,0,0,0,0,0,0,0,0,1
thlaspi_montanum_var_montanum,thlaspi_montanum,THLMON,Dicot,Perennial,Forb/herb,brassicaceae,s,7.6,175.8,0.8115,22.5,,,Wind,1,0,0,0,0,0,0,0,0,0
thysanocarpus_curvipes,thysanocarpus_curvipes,THYCUR,Dicot,Annual,Forb/herb,brassicaceae,n,36.6,214.8,0.7987,16,,1.87,Wind,1,0,0,0,0,0,0,0,0,0
tiarella_trifoliata_ssp_unifoliata,tiarella_trifoliata,TIATRI,Dicot,Perennial,Forb/herb,saxifragaceae,n,26.3,312.4,0.8381,23.8,,,Unassisted,0,1,0,0,0,0,0,0,0,0
tolmiea_menziesii,tolmiea_menziesii,TOLMEN,Dicot,Perennial,Forb/herb,saxifragaceae,n,56.9,332.4,0.8508,15.4,,0.05,WindWater,1,0,0,0,0,1,0,0,0,0
torilis_arvensis,torilis_arvensis,TORARV,Dicot,Annual,Forb/herb,apiaceae,n,29.8,382,0.7583,15.2,,1.75,Adhesive,0,0,1,0,0,0,0,0,0,0
torilis_arvensis,torilis_arvensis,TORARV,Dicot,Annual,Forb/herb,apiaceae,s,16.3,337.4,0.7908,18.2,,1.75,Adhesive,0,0,1,0,0,0,0,0,0,0
torilis_nodosa,torilis_nodosa,TORNOD,Dicot,Annual,Forb/herb,apiaceae,n,12.4,296.1,0.8267,15.1,,2.6,Adhesive,0,0,1,0,0,0,0,0,0,0
torreya_californica,torreya_californica,TORCAL,Gymnosperm,Perennial,Tree,taxaceae,n,280,43.3,0.5325,33.4,0.46,,No_Data,,,,,,,,,,
toxicodendron_diversilobum,toxicodendron_diversilobum,TOXDIV,Dicot,Perennial,"Shrub, Vine",anacardiaceae,s,97.2,189.2,0.695,,0.5,33,BirdMammal,0,0,0,0,0,0,0,1,1,0
toxicodendron_diversilobum,toxicodendron_diversilobum,TOXDIV,Dicot,Perennial,"Shrub, Vine",anacardiaceae,n,86.7,300.6,0.6669,,0.49,33,BirdMammal,0,0,0,0,0,0,0,1,1,0
trichostema_laxum,trichostema_laxum,TRILAX,Dicot,Annual,Forb/herb,lamiaceae,s,14.5,143.8,0.7873,33.2,,0.96,Unassisted,0,1,0,0,0,0,0,0,0,0
trientalis_latifolia,trientalis_latifolia,TRILAT,Dicot,Perennial,Forb/herb,myrsinaceae,n,11.6,734.5,0.8723,13.6,,,Unassisted,0,1,0,0,0,0,0,0,0,0
trientalis_latifolia,trientalis_latifolia,TRILAT,Dicot,Perennial,Forb/herb,myrsinaceae,s,10.8,310.4,0.782,22.7,,,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_albopurpureum,trifolium_albopurpureum,TRIALB,Dicot,Annual,Forb/herb,fabaceae,n,12.6,192.9,0.6899,12.5,,0.96,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_albopurpureum,trifolium_albopurpureum,TRIALB,Dicot,Annual,Forb/herb,fabaceae,s,10.9,268.5,0.7936,11.4,,0.96,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_bifidum,trifolium_bifidum,TRIBIF,Dicot,Annual,Forb/herb,fabaceae,n,18.6,314.9,0.7675,10,,1.09,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_bifidum,trifolium_bifidum,TRIBIF,Dicot,Annual,Forb/herb,fabaceae,s,21.7,313.5,0.7889,11.2,,1.09,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_ciliolatum,trifolium_ciliolatum,TRICIL,Dicot,Annual,Forb/herb,fabaceae,n,9.3,291.5,0.764,9.8,,3.63,UnassistedMammal,0,1,0,0,0,0,0,0,1,0
trifolium_depauperatum,trifolium_depauperatum,TRIDEP,Dicot,Annual,Forb/herb,fabaceae,n,13.3,299.4,0.7579,11.3,,0.39,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_dubium,trifolium_dubium,TRIDUB,Dicot,Annual,Forb/herb,fabaceae,n,8.4,311.4,0.649,15.9,,0.4,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_dubium,trifolium_dubium,TRIDUB,Dicot,Annual,Forb/herb,fabaceae,s,13.9,358.9,0.7611,20.7,,0.4,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_fucatum,trifolium_fucatum,TRIFUC,Dicot,Annual,Forb/herb,fabaceae,n,24.5,337,0.8892,8.8,,3.44,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_fucatum,trifolium_fucatum,TRIFUC,Dicot,Annual,Forb/herb,fabaceae,s,24.9,179.9,0.8428,9.4,,3.44,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_gracilentum,trifolium_gracilentum,TRIGRA,Dicot,Annual,Forb/herb,fabaceae,n,8.3,242,0.75,11.1,,0.85,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_hirtum,trifolium_hirtum,TRIHIR,Dicot,Annual,Forb/herb,fabaceae,n,7.6,269.1,0.7969,13,,3.2,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_hirtum,trifolium_hirtum,TRIHIR,Dicot,Annual,Forb/herb,fabaceae,s,14.6,191.8,0.7444,12.5,,3.2,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microcephalum,trifolium_microcephalum,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,n,9.7,348.9,0.7481,11.1,,0.59,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microcephalum,trifolium_microcephalum,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,s,12.2,271.1,0.7289,22.1,,0.59,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microdon,trifolium_microdon,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,s,12.4,310.1,0.7636,,,,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_variegatum,trifolium_variegatum,TRIVAR,Dicot,Annual,Forb/herb,fabaceae,n,16.9,555.4,0.8918,12.2,,1.53,WindMammal,1,0,0,0,0,0,0,0,1,0
trifolium_variegatum,trifolium_variegatum,TRIVAR,Dicot,Annual,Forb/herb,fabaceae,s,17.7,271.5,0.7952,11.9,,1.53,WindMammal,1,0,0,0,0,0,0,0,1,0
trifolium_willdenovii,trifolium_willdenovii,TRIWIL,Dicot,Annual,Forb/herb,fabaceae,n,26.9,259.9,0.7538,9.4,,1.72,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_willdenovii,trifolium_willdenovii,TRIWIL,Dicot,Annual,Forb/herb,fabaceae,s,22.4,176.6,0.719,11.9,,1.72,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trillium_ovatum,trillium_ovatum,TRIOVA,Monocot,Perennial,Forb/herb,liliaceae,n,14.2,395.9,0.8879,13.4,,10.94,Ant,0,0,0,0,1,0,0,0,0,0
trillium_rivale,trillium_rivale,TRIRIV,Monocot,Perennial,Forb/herb,liliaceae,s,5.9,256.1,0.8865,14.5,,,Ant,0,0,0,0,1,0,0,0,0,0
triphysaria_eriantha,triphysaria_eriantha,TRIERI,Dicot,Annual,Forb/herb,scrophulariaceae,s,7.7,200,0.7669,,,,Unassisted,0,1,0,0,0,0,0,0,0,0
triphysaria_pusilla,triphysaria_pusilla,TRIPUS,Dicot,Annual,Forb/herb,scrophulariaceae,n,5.4,285.9,0.7135,22.6,,,Unassisted,0,1,0,0,0,0,0,0,0,0
triphysaria_versicolor,triphysaria_versicolor,TRIVER,Dicot,Annual,Forb/herb,scrophulariaceae,s,16.4,300,0.8137,18.1,,,Unassisted,0,1,0,0,0,0,0,0,0,0
trisetum_canescens,trisetum_canescens,TRICAN,Monocot,Perennial,Graminoid,poaceae,n,75.8,384.1,0.763,23.4,,,Wind,1,0,0,0,0,0,0,0,0,0
triteleia_hyacinthina,triteleia_hyacinthina,TRIHYA,Monocot,Perennial,Forb/herb,liliaceae,n,42.9,115.9,0.8656,33.3,,1.18,Unassisted,0,1,0,0,0,0,0,0,0,0
triteleia_laxa,triteleia_laxa,TITLAX,Monocot,Perennial,Forb/herb,liliaceae,n,32,126,0.7861,,,,Unassisted,0,1,0,0,0,0,0,0,0,0
tsuga_mertensiana,tsuga_mertensiana,TSUMER,Gymnosperm,Perennial,Tree,pinaceae,n,1870,34.2,0.5046,67.2,0.63,6.5,Wind,1,0,0,0,0,0,0,0,0,0
umbellularia_californica,umbellularia_californica,UMBCAL,Dicot,Perennial,"Tree, Shrub",lauraceae,s,455,90.6,0.4945,24.1,0.59,1801,WindUnassistedBirdMammal,0,1,0,0,0,1,0,1,1,0
umbellularia_californica,umbellularia_californica,UMBCAL,Dicot,Perennial,"Tree, Shrub",lauraceae,n,7.1,70.6,0.5093,27.7,0.43,1801,WindUnassistedBirdMammal,0,1,0,0,0,1,0,1,1,0
uropappus_lindleyi,uropappus_lindleyi,UROLIN,Dicot,Annual,Forb/herb,asteraceae,n,18.2,279.7,0.8485,27.9,,1.82,UnassistedWind,1,1,0,0,0,0,0,0,0,0
uropappus_lindleyi,uropappus_lindleyi,UROLIN,Dicot,Annual,Forb/herb,asteraceae,s,28.4,330,0.8631,21.6,,1.82,UnassistedWind,1,1,0,0,0,0,0,0,0,0
vaccinium_membranaceum,vaccinium_membranaceum,VACMEM,Dicot,Perennial,Shrub,ericaceae,n,107.4,255.8,0.7471,18.2,0.51,0.2,BirdMammal,0,0,0,0,0,0,0,1,1,0
vaccinium_parvifolium,vaccinium_parvifolium,VACPAR,Dicot,Perennial,Shrub,ericaceae,n,134.9,263.7,0.7329,16.3,0.58,0.23,BirdMammal,0,0,0,0,0,0,0,1,1,0
vaccinium_parvifolium,vaccinium_parvifolium,VACPAR,Dicot,Perennial,Shrub,ericaceae,s,52,122,0.6215,33.3,0.53,0.23,BirdMammal,0,0,0,0,0,0,0,1,1,0
valeriana_sitchensis,valeriana_sitchensis,VALSIT,Dicot,Perennial,Forb/herb,valerianaceae,n,35.5,,,14.4,,1.67,Wind,1,0,0,0,0,0,0,0,0,0
vancouveria_hexandra,vancouveria_hexandra,VANHEX,Dicot,Perennial,Forb/herb,berberidaceae,n,20.2,579.4,0.8333,11.8,,7.01,Ant,0,0,0,0,1,0,0,0,0,0
vancouveria_hexandra,vancouveria_hexandra,VANHEX,Dicot,Perennial,Forb/herb,berberidaceae,s,24.8,133.8,0.6625,29.4,,7.01,Ant,0,0,0,0,1,0,0,0,0,0
velezia_rigida,velezia_rigida,VELRIG,Dicot,Annual,Forb/herb,caryophyllaceae,n,19.8,166.9,0.5225,33.5,,0.3,No_Data,,,,,,,,,,
veratrum_insolitum,veratrum_insolitum,VERINS,Monocot,Perennial,Forb/herb,liliaceae,n,69,104.1,0.7565,30.8,,,Wind,1,0,0,0,0,0,0,0,0,0
veratrum_insolitum,veratrum_insolitum,VERINS,Monocot,Perennial,Forb/herb,liliaceae,s,69,88.1,0.7771,22.7,,,Wind,1,0,0,0,0,0,0,0,0,0
vicia_americana,vicia_americana,VICAME,Dicot,Perennial,"Vine, Forb/herb",fabaceae,n,12,332.8,0.8119,8.7,,9.77,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_sativa,vicia_sativa,VICSAT,Dicot,Annual,"Vine, Forb/herb",fabaceae,n,38.2,229,0.7619,10.8,,17.3,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_villosa,vicia_villosa,VICVIL,Dicot,"Annual, Biennial, Perennial","Vine, Forb/herb",fabaceae,n,51,340.3,0.8368,10.7,,28.9,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_villosa,vicia_villosa,VICVIL,Dicot,"Annual, Biennial, Perennial","Vine, Forb/herb",fabaceae,s,23.6,177.6,0.7046,12.7,,28.9,Ballistic,0,0,0,0,0,0,0,0,0,1
viola_cuneata,viola_cuneata,VIOCUN,Dicot,Perennial,Forb/herb,violaceae,s,10,246.8,0.818,14.4,,,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_douglasii,viola_douglasii,VIODOU,Dicot,Perennial,Forb/herb,violaceae,s,9.9,121.3,0.8141,12.1,,0.8,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_glabella,viola_glabella,VIOGLA,Dicot,Perennial,Forb/herb,violaceae,n,6.8,578.1,0.877,11.8,,2.14,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_lobata,viola_lobata,VIOLOB,Dicot,Perennial,Forb/herb,violaceae,s,9.4,207.6,0.8226,14.3,,5.32,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_praemorsa,viola_praemorsa,VIOPRA,Dicot,Perennial,Forb/herb,violaceae,n,7.3,271.4,0.8721,8.5,,3.6,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_sempervirens,viola_sempervirens,VIOSEM,Dicot,Perennial,Forb/herb,violaceae,n,6.5,285.3,0.8912,23.1,,1.34,AntBallistic,0,0,0,0,1,0,0,0,0,1
vulpia_bromoides,vulpia_bromoides,VULBRO,Monocot,Annual,Graminoid,poaceae,n,19.6,188.6,0.6714,31.9,,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_bromoides,vulpia_bromoides,VULBRO,Monocot,Annual,Graminoid,poaceae,s,16.9,164.2,0.6787,51.1,,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_microstachys,vulpia_microstachys,VULMIC,Monocot,Annual,Graminoid,poaceae,n,18.6,209.2,0.6185,27.8,,0.93,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_microstachys,vulpia_microstachys,VULMIC,Monocot,Annual,Graminoid,poaceae,s,21.8,181.3,0.6243,33.5,,0.93,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_myuros,vulpia_myuros,VULMYU,Monocot,Annual,Graminoid,poaceae,n,33.4,211.9,0.6853,33.8,,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_myuros,vulpia_myuros,VULMYU,Monocot,Annual,Graminoid,poaceae,s,25.9,104.4,0.6566,33.8,,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_octoflora,vulpia_octoflora,VULOCT,Monocot,Annual,Graminoid,poaceae,n,5.3,2658.2,0.932,,,0.6,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
whipplea_modesta,whipplea_modesta,WHIMOD,Dicot,Perennial,"Shrub, Subshrub",hydrangeaceae,n,4,298.9,0.753,20.9,,1.31,No_Data,,,,,,,,,,
whipplea_modesta,whipplea_modesta,WHIMOD,Dicot,Perennial,"Shrub, Subshrub",hydrangeaceae,s,11.3,175.8,0.689,28.3,,1.31,No_Data,,,,,,,,,,
wyethia_angustifolia,wyethia_angustifolia,WYEANG,Dicot,Perennial,Forb/herb,asteraceae,n,28.2,112.2,0.7708,28.7,,8.6,Unassisted,0,1,0,0,0,0,0,0,0,0
wyethia_helenioides,wyethia_helenioides,WYEHEL,Dicot,Perennial,Forb/herb,asteraceae,n,42,158.1,0.8491,13.7,,43.8,No_Data,,,,,,,,,,
xerophyllum_tenax,xerophyllum_tenax,XERTEN,Monocot,Perennial,Forb/herb,liliaceae,n,36.7,54.1,0.5693,66.6,,2.01,Wind,1,0,0,0,0,0,0,0,0,0
xerophyllum_tenax,xerophyllum_tenax,XERTEN,Monocot,Perennial,Forb/herb,liliaceae,s,119.8,40.6,0.49,73.2,,2.01,Wind,1,0,0,0,0,0,0,0,0,0
yabea_microcarpa,yabea_microcarpa,YABMIC,Dicot,Annual,Forb/herb,apiaceae,n,15.5,422.1,0.8024,43.5,,,Adhesive,0,0,1,0,0,0,0,0,0,0
yucca_whipplei,yucca_whipplei,YUCWHI,Monocot,Perennial,subshrub,liliaceae,n,41.2,10.4,0.6146,66.1,,17,No_Data,,,,,,,,,,
yucca_whipplei,yucca_whipplei,YUCWHI,Monocot,Perennial,subshrub,liliaceae,s,59.3,18.1,0.6784,50.5,,17,No_Data,,,,,,,,,,
zigadenus_fremontii,zigadenus_fremontii,ZIGFRE,Monocot,Perennial,Forb/herb,liliaceae,n,28.2,131.5,0.8562,20.6,,3.2,Unassisted,0,1,0,0,0,0,0,0,0,0
zigadenus_fremontii,zigadenus_fremontii,ZIGFRE,Monocot,Perennial,Forb/herb,liliaceae,s,29.6,155.1,0.8271,,,3.2,Unassisted,0,1,0,0,0,0,0,0,0,0
zigadenus_micranthus_var_micranthus,zigadenus_micranthus,ZIGMIC,Monocot,Perennial,Forb/herb,liliaceae,s,34.7,127.8,0.8377,21.4,,,Unassisted,0,1,0,0,0,0,0,0,0,0
